,time,signal
127,127,-0.031194287088809447
128,128,1.4908235260281584
129,129,-0.8879413029130725
130,130,-0.26334667198990613
131,131,-0.6583534378965102
132,132,-1.5314392199679756
133,133,-0.3320584440346015
134,134,-0.7214089835801283
135,135,0.43959462677545524
136,136,-1.4401558055544292
137,137,0.14201201606194336
138,138,0.32487445796445213
139,139,0.17332822694567807
140,140,-1.2529703444766105
141,141,-0.8111061994225486
142,142,-2.185488957176445
143,143,-3.4629146886653426
144,144,1.0300796454011842
145,145,0.5747693092901524
146,146,1.9397019672570628
147,147,0.7587994915168355
148,148,1.5210150497502761
149,149,1.803653892181141
150,150,1.8834257188595092
151,151,1.4582046335554797
152,152,1.0579052915737215
153,153,-1.060676118281543
154,154,0.4372075489361782
155,155,0.5357559804120254
156,156,1.3671386216159358
157,157,0.560199172920465
158,158,2.3489150972968567
159,159,0.9757103692014693
160,160,-0.24176909699370586
161,161,1.2473127063472709
162,162,0.20452731113680928
163,163,-0.9271710199743666
164,164,-0.1731251307392498
165,165,0.504958104801735
166,166,0.3665765530972732
167,167,0.7643930333597959
168,168,4.614700261584727
169,169,3.3180072700859617
170,170,4.190143307012862
171,171,1.234297359889451
172,172,2.152031584796735
173,173,2.515971628482243
174,174,1.4473427755767552
175,175,0.5660893942991049
176,176,1.2206305737998364
177,177,0.5536500076614836
178,178,-0.016195524861987387
179,179,1.374195864199269
180,180,2.074789996234107
181,181,1.6132439546488075
182,182,0.9047717082750419
183,183,1.4968843621561418
184,184,1.9201793488113539
185,185,1.9805656849415298
186,186,0.0706427987918612
187,187,0.2854346939091441
188,188,0.7140358070009019
189,189,1.0433895366293986
190,190,1.6538273439490223
191,191,1.8653655071672506
192,192,0.23346869300575146
193,193,-0.05223070523255857
194,194,-1.0143142283941724
195,195,1.310220255636703
196,196,0.6274340185278076
197,197,1.0274939117096393
198,198,1.8032848510516728
199,199,0.8408821750198388
200,200,-0.26715549524993054
201,201,-0.21159529837109986
202,202,-0.22328772191085394
203,203,1.3207584451019379
204,204,1.4641603458766332
205,205,-0.11318748507482268
206,206,1.0325355845437392
207,207,1.3749309975855204
208,208,-0.17871187673681233
209,209,0.18036699568408737
210,210,-1.6584697515382432
211,211,-0.48054460030706514
212,212,-0.869622761195546
213,213,-2.0467693784785546
214,214,-1.9435346990919857
215,215,-1.228132303088372
216,216,-1.7603994687736608
217,217,-1.0206528517335451
218,218,-0.43255585432614296
219,219,-1.4368914568786435
220,220,-1.2192928541365486
221,221,1.2043977852344196
222,222,0.3357567576803644
223,223,-0.5600001014684821
224,224,-0.031946471671814136
225,225,-1.4329864602300901
226,226,0.3538635413370922
227,227,0.25744467420258677
228,228,1.1420028033677996
229,229,1.5600560860987165
230,230,1.4244695209539389
231,231,2.113955670262058
232,232,1.6894509945394665
233,233,0.74775457162329
234,234,-0.10035193305228618
235,235,-0.1798547760919071
236,236,-2.5406804495684767
237,237,0.5096480838268207
238,238,-1.9853649367055088
239,239,-1.2214604605416068
240,240,-2.2744056789832605
241,241,-3.6056250171050896
242,242,-2.462085065436488
243,243,-2.484274688887245
244,244,-2.2548409893628154
245,245,-1.3215373791798868
246,246,-1.9785398414389097
247,247,-1.100267029784739
248,248,-0.5647437767888073
249,249,-1.0351234039529609
250,250,-1.0240566766760266
251,251,-0.23710313401686722
252,252,-0.3696242962178245
253,253,-0.17554995592966885
254,254,-2.5598128346763396
255,255,-1.2934589028652146
256,256,-0.7997011029268013
257,257,-1.0500033798072597
258,258,-0.47837940566615184
259,259,1.375215420093045
260,260,0.5722959243552165
261,261,1.1786873835518288
262,262,-0.00867108405880368
263,263,-0.5637102695719323
264,264,-0.645705724775195
265,265,-1.4561111241837938
266,266,-0.9211688724174248
267,267,-1.750207894939884
268,268,-1.3799456781065664
269,269,-2.5692747375137825
270,270,-3.3878475851137737
271,271,-3.0214350968711305
272,272,-3.512281662993021
273,273,-3.3521437545203927
274,274,-3.292766469713724
275,275,-3.019302613153016
276,276,-1.4579409883327867
277,277,-0.29309163936740057
278,278,-0.014711019308500717
279,279,-0.5712423955060393
280,280,1.1790792239710262
281,281,-1.0572910766389851
282,282,-2.3733178720837453
283,283,-1.0122366524939357
284,284,-1.0887174537372772
285,285,-1.1234297273444263
286,286,-0.8481165503565707
287,287,-2.39817619082574
288,288,-2.637753548736768
289,289,-0.6492889862046141
290,290,-0.06382792277609095
291,291,-1.1474268396125482
292,292,1.281749063367124
293,293,-0.6657899541537302
294,294,-0.7626694562479377
295,295,-0.09388574528806692
296,296,-1.4610556542338775
297,297,-1.3135024659912107
298,298,-1.1314221035966625
299,299,-1.3698635115867694
300,300,-0.1717256585036291
301,301,0.11982905485229
302,302,-1.210714264561682
303,303,-1.2800945316247716
304,304,-0.6901405283042801
305,305,-0.7890916409297798
306,306,-1.4483329196075236
307,307,-0.5262451685448545
308,308,0.18818678424747348
309,309,-0.7871076161310827
310,310,0.3805186805117814
311,311,-1.5700173075269095
312,312,-2.3981149377851696
313,313,-0.9750692983767411
314,314,-1.9586745748835734
315,315,-2.4111223279698297
316,316,-1.958191085849792
317,317,-2.3345479577502934
318,318,-1.4729573908233513
319,319,-2.8545668405249627
320,320,-2.326848818557989
321,321,1.2793324530795613
322,322,-0.0012092084035551648
323,323,-1.8909462137387496
324,324,-0.21796127378390762
325,325,0.06209366497911045
326,326,1.182140991228301
327,327,0.7300423446330677
328,328,-0.0458827069744413
329,329,1.6501151985246976
330,330,1.6009465197566204
331,331,-0.6748080119001159
332,332,0.8953957596330038
333,333,0.23993392836336377
334,334,1.342210595232396
335,335,0.4352928463157036
336,336,1.2962280048639552
337,337,1.0635623268765861
338,338,1.4207601467634206
339,339,1.0323280474713434
340,340,0.49226368824671884
341,341,0.6619868806459919
342,342,1.1644779065038404
343,343,1.1814554287320544
344,344,2.5049982522430323
345,345,2.030844213611642
346,346,2.269931057865094
347,347,3.893863464331748
348,348,2.67012878193456
349,349,2.876388540203709
350,350,1.75846558076395
351,351,1.7634810058131662
352,352,3.1629871105516907
353,353,2.4217340211770946
354,354,3.4709824330617183
355,355,1.4712088517427335
356,356,0.2711288597898587
357,357,1.084429970246909
358,358,-0.6260770303705688
359,359,2.6012976096427773
360,360,2.532326693791943
361,361,0.47808861273311964
362,362,0.8384706317388462
363,363,0.1914747775102067
364,364,0.7272621254439471
365,365,0.4279258187559994
366,366,1.3104501701101217
367,367,2.2818685940703047
368,368,1.2244959702014846
369,369,0.02651109948303154
370,370,1.049010681318201
371,371,0.48774210028239967
372,372,1.601179672353752
373,373,0.8509216375643597
374,374,1.6242600091662784
375,375,1.4784982509812445
376,376,0.9601492396145618
377,377,0.4888716702038333
378,378,1.2978399558240736
379,379,3.3724441101277067
380,380,2.8322930072150725
381,381,2.088736917963641
382,382,2.655664337478545
383,383,2.142862730980867
384,384,0.530542746839836
385,385,1.2692566307486972
386,386,2.5033138318030805
387,387,1.2427344735628942
388,388,0.12305188551952706
389,389,1.0489008865910707
390,390,2.5042809247403586
391,391,2.414401820978075
392,392,2.8316642309893245
393,393,4.451518860706663
394,394,4.65462543632211
395,395,4.213466186880819
396,396,3.274106437662983
397,397,3.082826991144827
398,398,2.5142292334924163
399,399,3.049441225639829
400,400,1.4527235975189783
401,401,3.1330597937085454
402,402,2.3078588120658727
403,403,1.525707668049385
404,404,2.352937617246098
405,405,-0.36252614172325504
406,406,-0.3925421711515841
407,407,-0.6912009993033679
408,408,0.3602027841765
409,409,-0.4865500261482071
410,410,1.1846124778828655
411,411,0.0841586153586974
412,412,0.7514562316176647
413,413,-0.1971732935141427
414,414,1.2156510507312155
415,415,0.389006030480041
416,416,0.9368408201972322
417,417,0.17479180981320264
418,418,-0.7728834808899567
419,419,-0.4887167937437127
420,420,0.7165541266896345
421,421,-0.8346326938148767
422,422,-1.8522685564401007
423,423,-1.3293931410623214
424,424,-0.3378591951779919
425,425,-1.6758747200112838
426,426,-1.5823318945173024
427,427,-0.9758250713803487
428,428,-1.3026422300823408
429,429,-0.7175111166088897
430,430,0.47266162544538526
431,431,-0.016234085750199304
432,432,-0.05074550978598698
433,433,0.7847624940366006
434,434,0.31897365186403337
435,435,-0.6415323783659206
436,436,-1.1929582729266572
437,437,-1.808152209987731
438,438,0.7057796810749866
439,439,-0.17329963188478278
440,440,0.4506006170800152
441,441,0.979024045396776
442,442,-0.37669681481296213
443,443,0.6812922705805259
444,444,-0.20128425519422954
445,445,-2.0898608172510302
446,446,-1.2321081642813563
447,447,-2.129183235045048
448,448,-1.8579714814683308
449,449,-1.1348204719747625
450,450,1.1306167837621601
451,451,-0.34323169887520005
452,452,-0.222937372222239
453,453,0.3045688137504214
454,454,0.25989528252925576
455,455,0.010138442604048226
456,456,-0.9954243980141775
457,457,-1.4263205022982874
458,458,-1.0946080215481058
459,459,-2.091917447311736
460,460,-2.0652807406442366
461,461,-2.811933068253604
462,462,-0.9037315662943488
463,463,-2.718620276369937
464,464,0.08076746503133769
465,465,-1.174096517442472
466,466,-1.897672467701869
467,467,-2.3583359951511165
468,468,-0.8966320884866814
469,469,-0.08315253947870604
470,470,-1.3054022880524636
471,471,-0.42745521266375086
472,472,-0.6327146705381372
473,473,-0.7748292067387691
474,474,-0.4055058834264566
475,475,0.34407923084767333
476,476,-1.903175000944453
477,477,-3.1506635349428
478,478,-1.7148689471940233
479,479,-1.7487610366382484
480,480,-0.8476606923032994
481,481,-2.6526084987497947
482,482,-2.657282156428224
483,483,-0.40039250809083127
484,484,-2.307184064153855
485,485,-1.1359647774583292
486,486,-1.8643308969319539
487,487,-1.7953630771922586
488,488,-2.7619021272244484
489,489,-0.7404080930575054
490,490,-3.0059419226357997
491,491,-3.1253831709689237
492,492,-3.147986421939926
493,493,-1.3232098447441318
494,494,-1.3045298542342727
495,495,-0.5524383602359487
496,496,-0.6871068154296915
497,497,-0.34845314227121427
498,498,0.12714410069011656
499,499,1.47144838621549
500,500,0.9731652074854544
501,501,-0.675189108232445
502,502,1.1512832684143586
503,503,0.6334773178211099
504,504,-0.6279623245054549
505,505,-0.24844351310016818
506,506,-1.1692221562019358
507,507,1.3895867143262217
508,508,0.09148090393083014
509,509,-1.79534365393629
510,510,-0.4371825418406248
511,511,-1.3983867560248926
512,512,0.3226051550876762
513,513,-0.027167565674262956
514,514,-1.8675020687469277
515,515,-1.407715521515003
516,516,-2.1682364998755808
517,517,-2.3102671143349514
518,518,-2.3732973094509053
519,519,-3.8743102550274133
520,520,-2.446578406755723
521,521,-3.1113773553433863
522,522,-3.3260445936056837
523,523,-1.7780532533767581
524,524,0.03155896260840252
525,525,-1.3015147795302249
526,526,0.9898346045474246
527,527,-1.8184954981085315
528,528,-0.2787274189824277
529,529,-0.9861501061123994
530,530,-0.8046730615376245
531,531,-1.6139356578641757
532,532,-1.6612399507699216
533,533,-1.548686255822872
534,534,-1.6149252156461362
535,535,-0.8718803377262632
536,536,1.4125970635465364
537,537,-0.2636231849730536
538,538,-0.09089017590796009
539,539,-1.7061988224062183
540,540,-3.4172190612508855
541,541,-0.6677758852781011
542,542,-2.5172980796343705
543,543,-2.4795225372505136
544,544,-1.7887376232705143
545,545,-0.7310856121840542
546,546,-0.6559665026313417
547,547,1.2131340691834807
548,548,0.21976754957138764
549,549,-1.5413524011546538
550,550,-0.466453566484136
551,551,-0.4000703438508073
552,552,-1.266360325454265
553,553,-1.0924788529931564
554,554,-1.4259064814494702
555,555,0.6764313005362561
556,556,-0.6689650889876513
557,557,-1.7352289495325972
558,558,-0.6543306059653309
559,559,-2.563338870228787
560,560,-1.159040993705244
561,561,-0.7506335823828132
562,562,-1.7077671175708655
563,563,-1.6797344875604039
564,564,-1.8570044309419778
565,565,0.17964741232310222
566,566,-0.05459740840323135
567,567,-1.380883134275917
568,568,-1.9308687391976342
569,569,-1.324616986922877
570,570,-1.1999103060794272
571,571,-1.8262886739373765
572,572,-0.9943540868762168
573,573,-1.179756756958253
574,574,0.10545158628207885
575,575,0.15474926492255986
576,576,-0.11270859230421695
577,577,0.12077213151668292
578,578,-0.8293895477844283
579,579,0.48293298738206847
580,580,0.47087026074588173
581,581,-0.16791137580441182
582,582,0.17630821274050912
583,583,-0.43502645155355146
584,584,2.2881418545225327
585,585,0.623335403873956
586,586,1.2446295545976027
587,587,1.340244048672171
588,588,0.18303274659319702
589,589,0.489685935622212
590,590,0.0945392141645745
591,591,0.41302361860034587
592,592,0.530696637272539
593,593,1.1250320462779246
594,594,1.492977799793743
595,595,0.6175019260658979
596,596,0.19495806049929232
597,597,-0.21953148797337718
598,598,-0.8715550254068867
599,599,-2.2030609084907073
600,600,-0.6941231475214417
601,601,-0.9544427100215475
602,602,-1.0476247667931404
603,603,-2.4418479845862513
604,604,-3.0269333064614425
605,605,-4.622038182971478
606,606,-3.2635515824977523
607,607,-2.1896477292490104
608,608,-1.6154288423802239
609,609,-1.6501064626754527
610,610,-2.4458432611242626
611,611,-1.7234674367921228
612,612,-1.5135536825648774
613,613,-0.640302116502777
614,614,-0.029341079604847664
615,615,-0.5603230693556476
616,616,-0.38474532825028607
617,617,0.3888223664802473
618,618,0.5186183314727025
619,619,0.12789755509018239
620,620,-1.9620638184156158
621,621,-1.5687707311266708
622,622,-0.32529538822937754
623,623,-0.5227802721381779
624,624,0.46985111346821506
625,625,-0.24740200150541286
626,626,-0.0017381869630771069
627,627,0.790160213424918
628,628,1.0578164280902096
629,629,1.0784493023540187
630,630,1.91866242407895
631,631,2.6161144671506147
632,632,3.189980658735508
633,633,0.6583998654143428
634,634,0.7424889304850129
635,635,0.4933540342024194
636,636,0.09639978694121437
637,637,-1.4164947902870682
638,638,0.6614883882193443
639,639,-0.9442199383865136
640,640,-0.38196250525689546
641,641,-2.71790245431054
642,642,-2.036839524296401
643,643,-1.8582459297570328
644,644,-2.5441500294958352
645,645,-1.1119976916674967
646,646,1.129831015722793
647,647,-0.7874803634801348
648,648,-1.14418371197892
649,649,1.135213334357916
650,650,0.8220630260253086
651,651,0.20756178085195076
652,652,-0.8978420547836884
653,653,0.4074476447949491
654,654,0.2580702674717821
655,655,1.6732538908906727
656,656,0.05803365001886507
657,657,0.21591324348199173
658,658,-0.021046648426978454
659,659,-0.17836857504142822
660,660,0.9858322775721963
661,661,1.297507103934245
662,662,0.1876642403504979
663,663,0.3595934792790711
664,664,0.11626728999180588
665,665,1.037941082775209
666,666,0.40193728078881785
667,667,-0.6977782646850854
668,668,-0.5100158233885926
669,669,-0.402146975243423
670,670,0.544365998911537
671,671,1.4165789228870362
672,672,2.0677159255451927
673,673,1.7357189657229724
674,674,0.9051262361056553
675,675,1.5877647438012776
676,676,0.9575549510387719
677,677,0.2615895297783336
678,678,0.7703347651773109
679,679,0.9335382704970777
680,680,1.5105271419175632
681,681,0.11412282147895647
682,682,-1.221115319283156
683,683,0.06250397639358946
684,684,-1.1728909995676868
685,685,0.294096445703224
686,686,-1.189631246331126
687,687,-1.243376034463061
688,688,-2.6484570786955364
689,689,0.344783067820535
690,690,-0.9524442523820444
691,691,-0.7680806912017032
692,692,-1.0801969024957279
693,693,-1.0434702257075081
694,694,-0.0009061678148293284
695,695,-0.22903576200005382
696,696,-0.24798198277042083
697,697,1.002793799997458
698,698,-0.9415270556699318
699,699,0.8185268242054874
700,700,1.898127559108997
701,701,-0.3880831460850116
702,702,0.5203825471220522
703,703,-0.9330460266752012
704,704,-2.5311240233260257
705,705,-2.267258466983356
706,706,-1.2277937450112726
707,707,-0.5818091321417331
708,708,-1.149814942659169
709,709,-1.6986263755524076
710,710,-1.5947659179329443
711,711,-1.9877302511863755
712,712,-2.131886106296901
713,713,-4.051219153045976
714,714,-2.907884792125324
715,715,-2.614353133389894
716,716,-0.13141302830246016
717,717,-0.22181437314681907
718,718,-0.5588876644058751
719,719,-0.283921526902658
720,720,0.03243652794599411
721,721,-0.8187428629125165
722,722,-2.5348346211505546
723,723,-2.179297072105636
724,724,-1.9266330820252333
725,725,-1.5590876304206809
726,726,-2.122407214778537
727,727,-2.5114361536672547
728,728,-2.1238119924591294
729,729,-1.7463738925860195
730,730,-1.0018311566407485
731,731,-1.3288894244709222
732,732,-0.6253445848878662
733,733,-1.7016215121816514
734,734,-0.31924605510506676
735,735,-0.6432297459157192
736,736,-1.942795648524601
737,737,-1.4086347423320238
738,738,-1.07437699515105
739,739,-2.100589807630076
740,740,-0.7040202521705937
741,741,-1.235701717762906
742,742,-0.5367249091526357
743,743,-1.6037675524055257
744,744,-0.7450517574534574
745,745,-0.04250099511406469
746,746,-0.7935034806566135
747,747,-0.6942098653507525
748,748,-1.1030224391995893
749,749,-0.45809955720576945
750,750,-0.5090408827110566
751,751,0.02236201223112516
752,752,-0.21674271818468976
753,753,-1.4470268560988582
754,754,-2.098029758257774
755,755,-1.8299351989208954
756,756,-1.0390694404405216
757,757,1.1473387354930042
758,758,1.0316834084306417
759,759,0.008141316518432085
760,760,-1.7207254660966915
761,761,-0.26107226313274
762,762,-0.4758200055952599
763,763,-1.693861492726962
764,764,-0.09251304361835255
765,765,-0.44338646275801286
766,766,-0.8399175430549481
767,767,-2.4681644311709783
768,768,-0.49728264219820784
769,769,-0.7753589731550613
770,770,-0.9999735222820599
771,771,-1.6837174706899614
772,772,-1.5031991832944671
773,773,0.033509822788069465
774,774,0.054969931696463525
775,775,1.8737023065816518
776,776,1.9995847803210476
777,777,1.712792367770625
778,778,2.328042369502807
779,779,1.8554243251648603
780,780,0.10192152759949424
781,781,0.03800539544807546
782,782,0.5462652315405039
783,783,-0.6555210166860929
784,784,-0.7448463307557828
785,785,-1.7081078609244429
786,786,0.6089687657599123
787,787,-1.4427835507415387
788,788,-1.8232829172799403
789,789,-2.0382867832852156
790,790,-0.5669740175551721
791,791,0.2430433330801547
792,792,-0.760821198935997
793,793,0.17662239990441908
794,794,-0.9429096166865928
795,795,-0.5198547592920788
796,796,2.172852604859435
797,797,1.824080538861304
798,798,1.2437586418374205
799,799,-0.1304315946452368
800,800,0.057941253372970236
801,801,-1.2016549708655568
802,802,-2.7952490969301813
803,803,-1.0326958018719776
804,804,-0.6192881033346624
805,805,-0.6017796964633627
806,806,0.46548854539322715
807,807,-1.6271058592200875
808,808,0.6114969249223983
809,809,-1.0618755322268048
810,810,-0.19705924177134826
811,811,0.20167892006376847
812,812,1.0296014708933516
813,813,2.5315413728898064
814,814,1.8373082426836072
815,815,1.1451194434119354
816,816,0.07987419524284767
817,817,0.7106948351771072
818,818,-0.36258025645674197
819,819,-1.3896177867813015
820,820,-0.8990961986831483
821,821,-0.09258291926714945
822,822,-0.6750556529259518
823,823,-1.4992860413586773
824,824,-0.7522709898604087
825,825,-1.9876022083433467
826,826,-2.812556532867297
827,827,-0.4200548359323535
828,828,-0.7284246543556706
829,829,1.2507410069987914
830,830,-1.0369478674314032
831,831,0.6957496228898579
832,832,0.08870344987602086
833,833,2.7594510976228483
834,834,1.2516170499368051
835,835,0.7421143180735835
836,836,1.3211466394159435
837,837,1.1231188833837829
838,838,0.44086527304840967
839,839,1.488918942458278
840,840,1.6351253377958836
841,841,2.045124487665425
842,842,1.8988980532749384
843,843,0.8123322685476669
844,844,0.29018010633249935
845,845,1.0904391054666038
846,846,-0.2545685658429465
847,847,1.8178660579861419
848,848,0.9995579445922249
849,849,0.04371736367536949
850,850,1.441121783014244
851,851,0.8090668201326113
852,852,1.8943093384718082
853,853,1.464867389325149
854,854,2.9604996761153566
855,855,1.5791690666697717
856,856,-0.6560063567608239
857,857,-1.2323241584169304
858,858,-2.223330075293208
859,859,-0.833836201135383
860,860,0.8243284536449949
861,861,-0.17197393006114067
862,862,-1.338863473525237
863,863,0.06152769320596818
864,864,0.19949553196945813
865,865,-0.402997662247486
866,866,0.252501407261166
867,867,0.07201093079090502
868,868,-1.104011690514933
869,869,0.17326422795576024
870,870,-0.6317375051650709
871,871,-1.3413059565626024
872,872,-1.0159974475397295
873,873,0.7285713368104905
874,874,1.989325229564487
875,875,2.4389139717476382
876,876,1.1951767428939803
877,877,0.25713461313484287
878,878,0.9554367763631084
879,879,0.486659630037375
880,880,0.5991631584065064
881,881,-0.6379469074912762
882,882,-1.036693984211466
883,883,-1.661912331627037
884,884,-0.3293859135769859
885,885,0.46157449215476143
886,886,-0.6839047704883967
887,887,0.30003775303082614
888,888,0.7009353908259177
889,889,-0.3978471008327451
890,890,-0.0188566279666467
891,891,0.7945294788082771
892,892,-0.6609539793442369
893,893,1.0728249756010302
894,894,0.27750438791045245
895,895,0.3465893857753103
896,896,0.09172895805750336
897,897,-1.3388387520888503
898,898,-0.2773771658154531
899,899,-0.4041109316823268
900,900,-0.8015515159358054
901,901,-0.7292778273926611
902,902,-0.14805108676513323
903,903,-0.4474533446287926
904,904,-0.8565074250306319
905,905,-0.4521190912701975
906,906,0.3120546076379216
907,907,0.01587802551697135
908,908,-0.7710433696748427
909,909,0.4797379153866495
910,910,-0.20916048489303288
911,911,0.4996231023693157
912,912,0.10998883480463015
913,913,-0.8102952863148368
914,914,-1.6083001198423217
915,915,-1.8557105475946991
916,916,-1.5646858255270284
917,917,-3.5670003160189214
918,918,-1.8989997980072602
919,919,-0.7197599186123136
920,920,-1.3385419660727114
921,921,-2.112630947440344
922,922,-3.0629769866766403
923,923,-1.8625510772236764
924,924,-1.3431583414560924
925,925,-1.2928014342552945
926,926,-0.4049263424653752
927,927,-1.2677597131660323
928,928,-1.096691150741152
929,929,-0.5666390620727955
930,930,-0.8554652959031142
931,931,-0.16352933547191573
932,932,0.18606676222231378
933,933,-0.29704014189998024
934,934,-1.0916248653825047
935,935,-1.3109911943124404
936,936,0.19201767483311727
937,937,-1.4795198568927939
938,938,-0.7727245596095791
939,939,-1.6593896385243392
940,940,1.1749235638188122
941,941,-0.4562297518779225
942,942,0.47464168198240825
943,943,-0.7049325115850502
944,944,2.88874035206157
945,945,0.014620975992784446
946,946,0.8710011259163684
947,947,-0.5257659035301854
948,948,0.7319862047272206
949,949,-0.9078721809274746
950,950,-0.803626902364276
951,951,-2.1053236657536343
952,952,-1.7018801875281557
953,953,-1.3517388330404347
954,954,0.5144467363727621
955,955,-2.486345236679904
956,956,-0.7305453533287036
957,957,-0.7691660993148771
958,958,-1.3882408397880615
959,959,-1.133202313316144
960,960,-0.5304674170697841
961,961,-0.668218553430232
962,962,-0.5975744192070052
963,963,-1.2660940527213815
964,964,-1.2204106599878854
965,965,-0.4391991188425071
966,966,-1.5127347253601182
967,967,-1.4852229376555632
968,968,-1.0156500441689051
969,969,-0.6301745291982257
970,970,-0.28074149168646834
971,971,-0.5699594004788591
972,972,-2.438596681279514
973,973,-0.5998792913863445
974,974,0.15681640805490016
975,975,0.9090828405588819
976,976,0.7653765443769854
977,977,1.4235794885573272
978,978,0.6585985531414572
979,979,-0.42375864257490536
980,980,-0.11313244056198843
981,981,-0.3251506848527318
982,982,0.7640825941245034
983,983,1.0986886340287567
984,984,0.14699067732979376
985,985,-0.0593709384670395
986,986,0.05671679023489132
987,987,0.09417595060580801
988,988,1.4570239858867469
989,989,0.2515063772379713
990,990,1.6988202066125562
991,991,-0.35643934981183056
992,992,-0.5065305938686232
993,993,1.4932040251256136
994,994,0.9828789395505572
995,995,0.8213590084483039
996,996,1.3253012882329283
997,997,0.6907276716365878
998,998,0.7276702319347996
999,999,0.8312960490877079
1000,1000,0.8280047517735925
1001,1001,0.989864745129223
1002,1002,0.14600566920166436
1003,1003,0.6917128687660781
1004,1004,-0.2559840749693528
1005,1005,0.5849731616859917
1006,1006,0.12231566297746321
1007,1007,0.37851513295279604
1008,1008,0.5277599830993593
1009,1009,-0.40669693810104746
1010,1010,-0.6137414859971511
1011,1011,-0.49956315544094465
1012,1012,0.011601474073118623
1013,1013,0.7580194409481631
1014,1014,0.2571326482576545
1015,1015,-0.4174920926493182
1016,1016,0.13667819998760744
1017,1017,-0.03137648169186566
1018,1018,0.6989572373340607
1019,1019,1.5354666187082286
1020,1020,2.8200659907740704
1021,1021,0.12661720208003602
1022,1022,0.2878832042144588
1023,1023,0.35518918509091013
1024,1024,1.0014908829716698
1025,1025,1.25020777711345
1026,1026,0.8968551636635615
1027,1027,1.5402322720905037
1028,1028,0.5058128092127354
1029,1029,0.2661050408519489
1030,1030,0.6659601263841757
1031,1031,-0.6438929219265029
1032,1032,1.3765920623259824
1033,1033,-0.18185152719558628
1034,1034,-1.0237974742220484
1035,1035,-0.11391470064947878
1036,1036,-2.200649724989052
1037,1037,-1.6727712679447793
